onset	duration	trial_type	stim_id	choice
0.066	0.892	decision_choice	144.jpg	Zeker ja
0.958	0.525	decision_feedback	144.jpg	Zeker ja
11.666	0.645	decision_choice	35.jpg	Zeker nee
12.311	0.53	decision_feedback	35.jpg	Zeker nee
29.274	0.586	decision_choice	82.jpg	Zeker nee
29.86	0.531	decision_feedback	82.jpg	Zeker nee
46.882	0.692	decision_choice	69.jpg	Zeker ja
47.574	0.533	decision_feedback	69.jpg	Zeker ja
55.49	0.523	decision_choice	53.jpg	Zeker ja
56.013	0.527	decision_feedback	53.jpg	Zeker ja
68.09	0.646	decision_choice	91.jpg	Zeker ja
68.736	0.529	decision_feedback	91.jpg	Zeker ja
83.689	0.697	decision_choice	154.jpg	Zeker nee
84.386	0.528	decision_feedback	154.jpg	Zeker nee
94.289	0.916	decision_choice	72.jpg	Zeker nee
95.205	0.526	decision_feedback	72.jpg	Zeker nee
108.889	0.651	decision_choice	353.jpg	Zeker nee
109.54	0.532	decision_feedback	353.jpg	Zeker nee
127.497	0.588	decision_choice	411.jpg	Zeker nee
128.085	0.528	decision_feedback	411.jpg	Zeker nee
144.096	0.508	decision_choice	119.jpg	Zeker nee
144.604	0.526	decision_feedback	119.jpg	Zeker nee
154.696	0.457	decision_choice	336.jpg	Zeker nee
155.153	0.526	decision_feedback	336.jpg	Zeker nee
167.296	0.707	decision_choice	24.jpg	Zeker ja
168.003	0.526	decision_feedback	24.jpg	Zeker ja
184.904	0.78	decision_choice	40.jpg	Zeker nee
185.684	0.528	decision_feedback	40.jpg	Zeker nee
202.503	0.671	decision_choice	401.jpg	Zeker nee
203.174	0.529	decision_feedback	401.jpg	Zeker nee
219.103	0.487	decision_choice	101.jpg	Zeker nee
219.59	0.53	decision_feedback	101.jpg	Zeker nee
237.702	0.795	decision_choice	337.jpg	Zeker nee
238.497	0.53	decision_feedback	337.jpg	Zeker nee
253.31	0.555	decision_choice	118.jpg	Zeker nee
253.865	0.529	decision_feedback	118.jpg	Zeker nee
263.919	0.467	decision_choice	403.jpg	Zeker nee
264.386	0.532	decision_feedback	403.jpg	Zeker nee
278.526	0.598	decision_choice	90.jpg	Zeker ja
279.124	0.527	decision_feedback	90.jpg	Zeker ja
293.126	0.561	decision_choice	48.jpg	Zeker nee
293.687	0.531	decision_feedback	48.jpg	Zeker nee
308.734	0.587	decision_choice	8.jpg	Zeker nee
309.321	0.53	decision_feedback	8.jpg	Zeker nee
327.334	0.62	decision_choice	45.jpg	Zeker nee
327.954	0.53	decision_feedback	45.jpg	Zeker nee
343.942	0.515	decision_choice	116.jpg	Zeker nee
344.457	0.526	decision_feedback	116.jpg	Zeker nee
352.541	0.489	decision_choice	402.jpg	Zeker nee
353.03	0.528	decision_feedback	402.jpg	Zeker nee
361.141	1.221	decision_choice	74.jpg	Neutraal
362.362	0.529	decision_feedback	74.jpg	Neutraal
379.741	0.779	decision_choice	81.jpg	Ja
380.52	0.529	decision_feedback	81.jpg	Ja
392.34	0.664	decision_choice	142.jpg	Ja
393.004	0.528	decision_feedback	142.jpg	Ja
408.948	0.647	decision_choice	400.jpg	Ja
409.595	0.528	decision_feedback	400.jpg	Ja
417.548	0.611	decision_choice	410.jpg	Zeker nee
418.159	0.531	decision_feedback	410.jpg	Zeker nee
429.156	0.819	decision_choice	326.jpg	Ja
429.975	0.531	decision_feedback	326.jpg	Ja
439.764	0.671	decision_choice	139.jpg	Zeker nee
440.435	0.529	decision_feedback	139.jpg	Zeker nee
454.364	0.542	decision_choice	414.jpg	Zeker nee
454.906	0.525	decision_feedback	414.jpg	Zeker nee
467.964	0.522	decision_choice	412.jpg	Zeker nee
468.486	0.528	decision_feedback	412.jpg	Zeker nee
482.563	0.504	decision_choice	413.jpg	Zeker nee
483.067	0.53	decision_feedback	413.jpg	Zeker nee
495.163	0.992	decision_choice	64.jpg	Nee
496.155	0.525	decision_feedback	64.jpg	Nee
510.763	0.959	decision_choice	171.jpg	Zeker ja
511.722	0.524	decision_feedback	171.jpg	Zeker ja
520.362	0.637	decision_choice	104.jpg	Zeker nee
520.999	0.53	decision_feedback	104.jpg	Zeker nee
533.962	0.535	decision_choice	2.jpg	Zeker nee
534.497	0.532	decision_feedback	2.jpg	Zeker nee
547.57	0.545	decision_choice	235.jpg	Zeker nee
548.115	0.53	decision_feedback	235.jpg	Zeker nee
557.178	0.538	decision_choice	34.jpg	Zeker nee
557.716	0.529	decision_feedback	34.jpg	Zeker nee
575.778	1.499	decision_choice	89.jpg	Nee
577.277	0.526	decision_feedback	89.jpg	Nee
587.377	0.89	decision_choice	213.jpg	Ja
588.267	0.527	decision_feedback	213.jpg	Ja
596.977	0.532	decision_choice	255.jpg	Zeker nee
597.509	0.527	decision_feedback	255.jpg	Zeker nee
610.577	0.779	decision_choice	153.jpg	Zeker ja
611.356	0.529	decision_feedback	153.jpg	Zeker ja
621.177	0.756	decision_choice	259.jpg	Zeker ja
621.933	0.527	decision_feedback	259.jpg	Zeker ja
630.785	1.291	decision_choice	404.jpg	Zeker nee
632.076	0.525	decision_feedback	404.jpg	Zeker nee
643.384	0.614	decision_choice	29.jpg	Zeker nee
643.998	0.528	decision_feedback	29.jpg	Zeker nee
654.984	0.733	decision_choice	65.jpg	Zeker ja
655.717	0.534	decision_feedback	65.jpg	Zeker ja
671.592	0.75	decision_choice	32.jpg	Zeker nee
672.342	0.525	decision_feedback	32.jpg	Zeker nee
