onset	duration	trial_type	stim_id	choice
9.667	1.896	decision_choice	118.jpg	Zeker nee
11.563	0.529	decision_feedback	118.jpg	Zeker nee
21.275	2.181	decision_choice	104.jpg	Nee
23.456	0.535	decision_feedback	104.jpg	Nee
36.883	1.957	decision_choice	64.jpg	Neutraal
38.84	0.534	decision_feedback	64.jpg	Neutraal
53.499	1.799	decision_choice	404.jpg	Zeker nee
55.298	0.526	decision_feedback	404.jpg	Zeker nee
70.098	1.904	decision_choice	90.jpg	Zeker ja
72.002	0.53	decision_feedback	90.jpg	Zeker ja
79.707	1.466	decision_choice	410.jpg	Zeker nee
81.173	0.525	decision_feedback	410.jpg	Zeker nee
97.306	1.658	decision_choice	24.jpg	Nee
98.964	0.525	decision_feedback	24.jpg	Nee
107.906	1.312	decision_choice	144.jpg	Zeker ja
109.218	0.53	decision_feedback	144.jpg	Zeker ja
125.505	1.415	decision_choice	45.jpg	Zeker nee
126.92	0.527	decision_feedback	45.jpg	Zeker nee
136.114	1.789	decision_choice	402.jpg	Nee
137.903	0.527	decision_feedback	402.jpg	Nee
152.73	2.105	decision_choice	403.jpg	Neutraal
154.835	0.528	decision_feedback	403.jpg	Neutraal
166.33	1.339	decision_choice	2.jpg	Nee
167.669	0.527	decision_feedback	2.jpg	Nee
174.929	1.522	decision_choice	119.jpg	Nee
176.451	0.528	decision_feedback	119.jpg	Nee
193.529	1.431	decision_choice	40.jpg	Zeker nee
194.96	0.527	decision_feedback	40.jpg	Zeker nee
202.129	2.187	decision_choice	81.jpg	Ja
204.316	0.529	decision_feedback	81.jpg	Ja
211.728	1.434	decision_choice	53.jpg	Nee
213.162	0.525	decision_feedback	53.jpg	Nee
230.328	2.335	decision_choice	326.jpg	Nee
232.663	0.532	decision_feedback	326.jpg	Nee
248.936	1.326	decision_choice	336.jpg	Zeker nee
250.262	0.532	decision_feedback	336.jpg	Zeker nee
260.544	1.521	decision_choice	213.jpg	Zeker nee
262.065	0.529	decision_feedback	213.jpg	Zeker nee
277.152	1.264	decision_choice	411.jpg	Nee
278.416	0.527	decision_feedback	411.jpg	Nee
287.76	1.771	decision_choice	235.jpg	Ja
289.531	0.529	decision_feedback	235.jpg	Ja
298.368	1.323	decision_choice	35.jpg	Nee
299.691	0.527	decision_feedback	35.jpg	Nee
316.968	1.379	decision_choice	259.jpg	Ja
318.347	0.529	decision_feedback	259.jpg	Ja
331.567	1.232	decision_choice	414.jpg	Zeker nee
332.799	0.527	decision_feedback	414.jpg	Zeker nee
345.167	1.088	decision_choice	89.jpg	Zeker nee
346.255	0.529	decision_feedback	89.jpg	Zeker nee
353.767	1.024	decision_choice	255.jpg	Zeker nee
354.791	0.526	decision_feedback	255.jpg	Zeker nee
368.375	1.607	decision_choice	82.jpg	Neutraal
369.982	0.526	decision_feedback	82.jpg	Neutraal
379.974	1.162	decision_choice	32.jpg	Zeker nee
381.136	0.53	decision_feedback	32.jpg	Zeker nee
394.574	1.018	decision_choice	29.jpg	Zeker nee
395.592	0.532	decision_feedback	29.jpg	Zeker nee
407.182	1.072	decision_choice	154.jpg	Zeker nee
408.254	0.528	decision_feedback	154.jpg	Zeker nee
419.79	1.827	decision_choice	139.jpg	Nee
421.617	0.531	decision_feedback	139.jpg	Nee
428.398	1.793	decision_choice	8.jpg	Neutraal
430.191	0.524	decision_feedback	8.jpg	Neutraal
443.998	2.457	decision_choice	153.jpg	Ja
446.455	0.534	decision_feedback	153.jpg	Ja
461.606	2.446	decision_choice	142.jpg	Neutraal
464.052	0.529	decision_feedback	142.jpg	Neutraal
477.205	1.624	decision_choice	401.jpg	Zeker ja
478.829	0.526	decision_feedback	401.jpg	Zeker ja
489.805	1.194	decision_choice	337.jpg	Zeker nee
490.999	0.531	decision_feedback	337.jpg	Zeker nee
499.413	1.819	decision_choice	69.jpg	Ja
501.232	0.531	decision_feedback	69.jpg	Ja
513.021	0.999	decision_choice	48.jpg	Zeker nee
514.02	0.526	decision_feedback	48.jpg	Zeker nee
525.621	1.585	decision_choice	101.jpg	Ja
527.206	0.532	decision_feedback	101.jpg	Ja
544.229	1.277	decision_choice	413.jpg	Zeker nee
545.506	0.531	decision_feedback	413.jpg	Zeker nee
556.837	1.834	decision_choice	353.jpg	Zeker nee
558.671	0.524	decision_feedback	353.jpg	Zeker nee
570.437	1.854	decision_choice	91.jpg	Ja
572.291	0.529	decision_feedback	91.jpg	Ja
585.045	1.695	decision_choice	65.jpg	Ja
586.74	0.529	decision_feedback	65.jpg	Ja
595.644	2.837	decision_choice	74.jpg	Neutraal
598.481	0.53	decision_feedback	74.jpg	Neutraal
613.244	1.453	decision_choice	171.jpg	Neutraal
614.697	0.53	decision_feedback	171.jpg	Neutraal
621.852	1.862	decision_choice	116.jpg	Nee
623.714	0.53	decision_feedback	116.jpg	Nee
637.46	1.318	decision_choice	34.jpg	Nee
638.778	0.532	decision_feedback	34.jpg	Nee
654.076	2.116	decision_choice	400.jpg	Zeker nee
656.192	0.534	decision_feedback	400.jpg	Zeker nee
665.684	1.239	decision_choice	72.jpg	Nee
666.923	0.528	decision_feedback	72.jpg	Nee
