onset	duration	trial_type	stim_id	choice
0.066	2.04	decision_choice	402.jpg	Ja
2.106	0.535	decision_feedback	402.jpg	Ja
16.674	1.556	decision_choice	116.jpg	Zeker ja
18.23	0.527	decision_feedback	116.jpg	Zeker ja
29.274	1.654	decision_choice	32.jpg	Neutraal
30.928	0.529	decision_feedback	32.jpg	Neutraal
37.882	1.834	decision_choice	414.jpg	Nee
39.716	0.532	decision_feedback	414.jpg	Nee
52.49	1.114	decision_choice	153.jpg	Zeker ja
53.604	0.527	decision_feedback	153.jpg	Zeker ja
61.089	1.059	decision_choice	213.jpg	Zeker ja
62.148	0.525	decision_feedback	213.jpg	Zeker ja
78.689	1.241	decision_choice	91.jpg	Zeker ja
79.93	0.526	decision_feedback	91.jpg	Zeker ja
94.288	1.126	decision_choice	104.jpg	Ja
95.414	0.524	decision_feedback	104.jpg	Ja
106.896	1.38	decision_choice	403.jpg	Zeker nee
108.276	0.529	decision_feedback	403.jpg	Zeker nee
123.496	2.206	decision_choice	410.jpg	Ja
125.702	0.535	decision_feedback	410.jpg	Ja
137.104	1.651	decision_choice	413.jpg	Zeker nee
138.755	0.532	decision_feedback	413.jpg	Zeker nee
149.712	1.312	decision_choice	72.jpg	Nee
151.024	0.529	decision_feedback	72.jpg	Nee
168.328	1.802	decision_choice	235.jpg	Neutraal
170.13	0.531	decision_feedback	235.jpg	Neutraal
186.936	1.841	decision_choice	64.jpg	Neutraal
188.777	0.534	decision_feedback	64.jpg	Neutraal
199.544	1.467	decision_choice	65.jpg	Ja
201.011	0.533	decision_feedback	65.jpg	Ja
213.152	1.68	decision_choice	89.jpg	Ja
214.832	0.528	decision_feedback	89.jpg	Ja
228.759	1.319	decision_choice	401.jpg	Nee
230.078	0.531	decision_feedback	401.jpg	Nee
240.367	1.412	decision_choice	118.jpg	Nee
241.779	0.53	decision_feedback	118.jpg	Nee
251.975	1.595	decision_choice	336.jpg	Neutraal
253.57	0.53	decision_feedback	336.jpg	Neutraal
261.583	1.143	decision_choice	90.jpg	Ja
262.726	0.524	decision_feedback	90.jpg	Ja
273.183	1.872	decision_choice	142.jpg	Neutraal
275.055	0.528	decision_feedback	142.jpg	Neutraal
291.791	1.252	decision_choice	82.jpg	Ja
293.043	0.531	decision_feedback	82.jpg	Ja
302.399	1.332	decision_choice	101.jpg	Nee
303.731	0.526	decision_feedback	101.jpg	Nee
310.999	1.186	decision_choice	45.jpg	Ja
312.185	0.53	decision_feedback	45.jpg	Ja
326.607	1.505	decision_choice	29.jpg	Ja
328.112	0.528	decision_feedback	29.jpg	Ja
341.206	1.466	decision_choice	119.jpg	Zeker nee
342.672	0.526	decision_feedback	119.jpg	Zeker nee
357.806	2.138	decision_choice	411.jpg	Nee
359.944	0.528	decision_feedback	411.jpg	Nee
368.405	1.532	decision_choice	81.jpg	Zeker ja
369.937	0.527	decision_feedback	81.jpg	Zeker ja
387.005	1.133	decision_choice	154.jpg	Zeker nee
388.138	0.533	decision_feedback	154.jpg	Zeker nee
396.613	1.037	decision_choice	8.jpg	Zeker ja
397.65	0.529	decision_feedback	8.jpg	Zeker ja
410.221	1.475	decision_choice	69.jpg	Nee
411.696	0.525	decision_feedback	69.jpg	Nee
424.82	1.236	decision_choice	259.jpg	Zeker ja
426.056	0.531	decision_feedback	259.jpg	Zeker ja
441.428	1.744	decision_choice	171.jpg	Nee
443.172	0.531	decision_feedback	171.jpg	Nee
459.036	1.519	decision_choice	53.jpg	Zeker nee
460.555	0.531	decision_feedback	53.jpg	Zeker nee
468.644	1.368	decision_choice	48.jpg	Nee
470.012	0.532	decision_feedback	48.jpg	Nee
483.252	1.044	decision_choice	353.jpg	Zeker nee
484.296	0.531	decision_feedback	353.jpg	Zeker nee
493.86	1.599	decision_choice	326.jpg	Nee
495.459	0.526	decision_feedback	326.jpg	Nee
503.46	1.401	decision_choice	34.jpg	Nee
504.861	0.524	decision_feedback	34.jpg	Nee
519.059	1.696	decision_choice	74.jpg	Ja
520.755	0.529	decision_feedback	74.jpg	Ja
537.659	2.132	decision_choice	24.jpg	Nee
539.791	0.534	decision_feedback	24.jpg	Nee
555.266	1.82	decision_choice	412.jpg	Nee
557.086	0.53	decision_feedback	412.jpg	Nee
568.874	1.254	decision_choice	40.jpg	Ja
570.128	0.53	decision_feedback	40.jpg	Ja
577.482	1.102	decision_choice	139.jpg	Nee
578.584	0.532	decision_feedback	139.jpg	Nee
588.099	1.303	decision_choice	404.jpg	Ja
589.402	0.53	decision_feedback	404.jpg	Ja
598.698	1.539	decision_choice	255.jpg	Nee
600.237	0.528	decision_feedback	255.jpg	Nee
611.306	2.073	decision_choice	337.jpg	Ja
613.379	0.527	decision_feedback	337.jpg	Ja
627.906	1.439	decision_choice	35.jpg	Nee
629.345	0.528	decision_feedback	35.jpg	Nee
642.505	1.103	decision_choice	400.jpg	Zeker ja
643.608	0.531	decision_feedback	400.jpg	Zeker ja
660.113	1.485	decision_choice	2.jpg	Nee
661.598	0.532	decision_feedback	2.jpg	Nee
671.721	1.356	decision_choice	144.jpg	Zeker ja
673.077	0.528	decision_feedback	144.jpg	Zeker ja
