onset	duration	trial_type	stim_id	choice
0.083	1.972	decision_choice	213.jpg	Neutraal
2.055	0.52	decision_feedback	213.jpg	Neutraal
10.666	0.986	decision_choice	337.jpg	Ja
11.652	0.522	decision_feedback	337.jpg	Ja
28.249	1.702	decision_choice	81.jpg	Neutraal
29.951	0.523	decision_feedback	81.jpg	Neutraal
40.832	1.228	decision_choice	101.jpg	Ja
42.06	0.522	decision_feedback	101.jpg	Ja
52.415	1.145	decision_choice	410.jpg	Nee
53.56	0.521	decision_feedback	410.jpg	Nee
64.998	0.795	decision_choice	53.jpg	Zeker nee
65.793	0.521	decision_feedback	53.jpg	Zeker nee
83.58	1.195	decision_choice	412.jpg	Zeker nee
84.775	0.522	decision_feedback	412.jpg	Zeker nee
97.163	1.151	decision_choice	24.jpg	Zeker nee
98.314	0.524	decision_feedback	24.jpg	Zeker nee
111.755	1.79	decision_choice	65.jpg	Neutraal
113.545	0.518	decision_feedback	65.jpg	Neutraal
122.338	1.061	decision_choice	118.jpg	Zeker ja
123.399	0.522	decision_feedback	118.jpg	Zeker ja
138.921	1.352	decision_choice	154.jpg	Zeker ja
140.273	0.522	decision_feedback	154.jpg	Zeker ja
148.504	1.441	decision_choice	171.jpg	Nee
149.945	0.517	decision_feedback	171.jpg	Nee
161.087	1.133	decision_choice	82.jpg	Zeker ja
162.22	0.525	decision_feedback	82.jpg	Zeker ja
172.686	1.502	decision_choice	139.jpg	Nee
174.188	0.523	decision_feedback	139.jpg	Nee
185.269	1.991	decision_choice	336.jpg	Nee
187.26	0.517	decision_feedback	336.jpg	Nee
193.852	1.373	decision_choice	413.jpg	Nee
195.225	0.519	decision_feedback	413.jpg	Nee
212.435	1.411	decision_choice	104.jpg	Ja
213.846	0.522	decision_feedback	104.jpg	Ja
227.018	1.228	decision_choice	255.jpg	Zeker nee
228.246	0.522	decision_feedback	255.jpg	Zeker nee
244.601	0.956	decision_choice	144.jpg	Zeker ja
245.557	0.519	decision_feedback	144.jpg	Zeker ja
263.183	0.972	decision_choice	411.jpg	Zeker nee
264.155	0.52	decision_feedback	411.jpg	Zeker nee
280.766	1.297	decision_choice	153.jpg	Nee
282.063	0.52	decision_feedback	153.jpg	Nee
294.349	1.151	decision_choice	45.jpg	Zeker nee
295.5	0.524	decision_feedback	45.jpg	Zeker nee
302.949	1.004	decision_choice	404.jpg	Zeker ja
303.953	0.521	decision_feedback	404.jpg	Zeker ja
316.532	1.326	decision_choice	72.jpg	Zeker nee
317.858	0.524	decision_feedback	72.jpg	Zeker nee
333.123	0.935	decision_choice	74.jpg	Zeker nee
334.058	0.523	decision_feedback	74.jpg	Zeker nee
343.706	1.117	decision_choice	116.jpg	Zeker ja
344.823	0.516	decision_feedback	116.jpg	Zeker ja
358.289	1.533	decision_choice	34.jpg	Zeker nee
359.822	0.517	decision_feedback	34.jpg	Zeker nee
372.872	0.989	decision_choice	401.jpg	Zeker ja
373.861	0.519	decision_feedback	401.jpg	Zeker ja
388.455	0.953	decision_choice	326.jpg	Zeker ja
389.408	0.522	decision_feedback	326.jpg	Zeker ja
404.038	1.978	decision_choice	414.jpg	Nee
406.016	0.521	decision_feedback	414.jpg	Nee
412.621	1.788	decision_choice	89.jpg	Neutraal
414.409	0.52	decision_feedback	89.jpg	Neutraal
429.203	1.256	decision_choice	35.jpg	Zeker nee
430.459	0.519	decision_feedback	35.jpg	Zeker nee
439.786	2.121	decision_choice	235.jpg	Ja
441.907	0.521	decision_feedback	235.jpg	Ja
451.378	0.982	decision_choice	403.jpg	Zeker ja
452.36	0.518	decision_feedback	403.jpg	Zeker ja
467.961	1.085	decision_choice	48.jpg	Zeker nee
469.046	0.523	decision_feedback	48.jpg	Zeker nee
478.544	1.823	decision_choice	29.jpg	Neutraal
480.367	0.518	decision_feedback	29.jpg	Neutraal
488.127	1.831	decision_choice	259.jpg	Ja
489.958	0.519	decision_feedback	259.jpg	Ja
496.71	1.678	decision_choice	353.jpg	Zeker nee
498.388	0.522	decision_feedback	353.jpg	Zeker nee
514.293	0.992	decision_choice	8.jpg	Zeker nee
515.285	0.524	decision_feedback	8.jpg	Zeker nee
532.884	1.83	decision_choice	2.jpg	Zeker nee
534.714	0.52	decision_feedback	2.jpg	Zeker nee
542.467	2.183	decision_choice	142.jpg	Neutraal
544.65	0.517	decision_feedback	142.jpg	Neutraal
556.05	1.532	decision_choice	402.jpg	Zeker nee
557.582	0.518	decision_feedback	402.jpg	Zeker nee
571.641	1.422	decision_choice	400.jpg	Ja
573.063	0.519	decision_feedback	400.jpg	Ja
584.224	2.468	decision_choice	64.jpg	Ja
586.692	0.523	decision_feedback	64.jpg	Ja
592.815	1.772	decision_choice	90.jpg	Zeker ja
594.587	0.52	decision_feedback	90.jpg	Zeker ja
604.407	2.388	decision_choice	40.jpg	Neutraal
606.795	0.52	decision_feedback	40.jpg	Neutraal
619.989	1.37	decision_choice	69.jpg	Zeker nee
621.359	0.522	decision_feedback	69.jpg	Zeker nee
638.572	1.759	decision_choice	91.jpg	Ja
640.331	0.516	decision_feedback	91.jpg	Ja
648.155	1.583	decision_choice	32.jpg	Neutraal
649.738	0.517	decision_feedback	32.jpg	Neutraal
662.738	0.883	decision_choice	119.jpg	Zeker nee
663.621	0.517	decision_feedback	119.jpg	Zeker nee
